datetime;fecha;hora;prod;wind_speed
2007-09-18 08:00:00;2007-09-18;08:00;17076;7.9
2007-09-18 09:00:00;2007-09-18;09:00;20081;8.7
2007-09-18 10:00:00;2007-09-18;10:00;25877;8.8
2007-09-18 11:00:00;2007-09-18;11:00;28389;11.5
2007-09-18 12:00:00;2007-09-18;12:00;30065;12.4
2007-09-18 13:00:00;2007-09-18;13:00;29432;11.4
2007-09-18 14:00:00;2007-09-18;14:00;28488;10
2007-09-18 15:00:00;2007-09-18;15:00;28456;13.2
2007-09-18 16:00:00;2007-09-18;16:00;27941;9.8
2007-09-18 17:00:00;2007-09-18;17:00;27446;10.4
2007-09-18 18:00:00;2007-09-18;18:00;27356;10.6
2007-09-18 19:00:00;2007-09-18;19:00;27091;10.2
2007-09-18 20:00:00;2007-09-18;20:00;25174;10
2007-09-18 21:00:00;2007-09-18;21:00;22334;10
2007-09-18 22:00:00;2007-09-18;22:00;22024;11.2
2007-09-18 23:00:00;2007-09-18;23:00;23091;12.3
2007-09-19 00:00:00;2007-09-19;00:00;25229;12.3
2007-09-19 01:00:00;2007-09-19;01:00;22972;10.6
2007-09-19 02:00:00;2007-09-19;02:00;20374;10.3
2007-09-19 03:00:00;2007-09-19;03:00;20540;10.8
2007-09-19 04:00:00;2007-09-19;04:00;20320;10
2007-09-19 05:00:00;2007-09-19;05:00;17789;9
2007-09-19 06:00:00;2007-09-19;06:00;18902;10
2007-09-19 07:00:00;2007-09-19;07:00;21270;8.8
2007-09-19 08:00:00;2007-09-19;08:00;22923;8.3
2007-09-19 09:00:00;2007-09-19;09:00;23694;7.3
2007-09-19 10:00:00;2007-09-19;10:00;18662;7
2007-09-19 11:00:00;2007-09-19;11:00;15251;6.6
2007-09-19 12:00:00;2007-09-19;12:00;10031;6.1
2007-09-19 13:00:00;2007-09-19;13:00;4647;5.4
2007-09-19 14:00:00;2007-09-19;14:00;2372;5.4
2007-09-19 15:00:00;2007-09-19;15:00;2156;3.7
2007-09-19 16:00:00;2007-09-19;16:00;2655;6.8
2007-09-19 17:00:00;2007-09-19;17:00;4968;4.9
2007-09-19 18:00:00;2007-09-19;18:00;3836;4.9
2007-09-19 19:00:00;2007-09-19;19:00;2841;5
2007-09-19 20:00:00;2007-09-19;20:00;2724;4.2
2007-09-19 21:00:00;2007-09-19;21:00;2513;5
2007-09-19 22:00:00;2007-09-19;22:00;3981;5.1
2007-09-19 23:00:00;2007-09-19;23:00;4748;6.6
2007-09-20 00:00:00;2007-09-20;00:00;7449;5.2
2007-09-20 01:00:00;2007-09-20;01:00;4561;6.1
2007-09-20 02:00:00;2007-09-20;02:00;3921;7.1
2007-09-20 03:00:00;2007-09-20;03:00;3568;5.1
2007-09-20 04:00:00;2007-09-20;04:00;2189;5.9
2007-09-20 05:00:00;2007-09-20;05:00;4774;6.4
2007-09-20 06:00:00;2007-09-20;06:00;1698;5
2007-09-20 07:00:00;2007-09-20;07:00;2355;5.2
2007-09-20 08:00:00;2007-09-20;08:00;980;4.2
2007-09-20 09:00:00;2007-09-20;09:00;664;4.7
2007-09-20 10:00:00;2007-09-20;10:00;921;4.4
2007-09-20 11:00:00;2007-09-20;11:00;361;3.9
2007-09-20 12:00:00;2007-09-20;12:00;0;3
2007-09-20 13:00:00;2007-09-20;13:00;0;1.7
2007-09-20 14:00:00;2007-09-20;14:00;490;4.2
2007-09-20 15:00:00;2007-09-20;15:00;3354;5.2
2007-09-20 16:00:00;2007-09-20;16:00;1229;4
2007-09-20 17:00:00;2007-09-20;17:00;706;3.7
2007-09-20 18:00:00;2007-09-20;18:00;312;2.8
2007-09-20 19:00:00;2007-09-20;19:00;1;2.8
2007-09-20 20:00:00;2007-09-20;20:00;0;3.5
2007-09-20 21:00:00;2007-09-20;21:00;571;4.6
2007-09-20 22:00:00;2007-09-20;22:00;643;4.1
2007-09-20 23:00:00;2007-09-20;23:00;94;2.3
2007-09-21 00:00:00;2007-09-21;00:00;0;3.4
2007-09-21 01:00:00;2007-09-21;01:00;239;4.5
2007-09-21 02:00:00;2007-09-21;02:00;1804;4.7
2007-09-21 03:00:00;2007-09-21;03:00;1700;4.3
2007-09-21 04:00:00;2007-09-21;04:00;1656;3.5
2007-09-21 05:00:00;2007-09-21;05:00;544;5.3
2007-09-21 06:00:00;2007-09-21;06:00;564;3.3
2007-09-21 07:00:00;2007-09-21;07:00;19;0.4
2007-09-21 08:00:00;2007-09-21;08:00;0;1.6
2007-09-21 09:00:00;2007-09-21;09:00;1145;6.4
2007-09-21 10:00:00;2007-09-21;10:00;3035;7
2007-09-21 11:00:00;2007-09-21;11:00;1903;4
2007-09-21 12:00:00;2007-09-21;12:00;3457;6.5
2007-09-21 13:00:00;2007-09-21;13:00;9557;6.8
2007-09-21 14:00:00;2007-09-21;14:00;6231;6.2
2007-09-21 15:00:00;2007-09-21;15:00;8761;6.9
2007-09-21 16:00:00;2007-09-21;16:00;8507;7.5
2007-09-21 17:00:00;2007-09-21;17:00;7340;5
2007-09-21 18:00:00;2007-09-21;18:00;3901;5.7
2007-09-21 19:00:00;2007-09-21;19:00;5466;6.6
2007-09-21 20:00:00;2007-09-21;20:00;10750;8.7
2007-09-21 21:00:00;2007-09-21;21:00;10054;5.3
2007-09-21 22:00:00;2007-09-21;22:00;3543;4.9
2007-09-21 23:00:00;2007-09-21;23:00;1627;3.6
2007-09-22 00:00:00;2007-09-22;00:00;1362;3.2
2007-09-22 01:00:00;2007-09-22;01:00;496;4.4
2007-09-22 02:00:00;2007-09-22;02:00;976;4.1
2007-09-22 03:00:00;2007-09-22;03:00;1677;4.9
2007-09-22 04:00:00;2007-09-22;04:00;100;3.6
2007-09-22 05:00:00;2007-09-22;05:00;634;5.2
2007-09-22 06:00:00;2007-09-22;06:00;1942;3.9
2007-09-22 07:00:00;2007-09-22;07:00;534;3.8
2007-09-22 08:00:00;2007-09-22;08:00;87;2.6
2007-09-22 09:00:00;2007-09-22;09:00;0;0.7
2007-09-22 10:00:00;2007-09-22;10:00;0;2.1
2007-09-22 11:00:00;2007-09-22;11:00;0;1.7
2007-09-22 12:00:00;2007-09-22;12:00;0;1.9
2007-09-22 13:00:00;2007-09-22;13:00;0;2.1
2007-09-22 14:00:00;2007-09-22;14:00;0;2.1
2007-09-22 15:00:00;2007-09-22;15:00;0;3.1
2007-09-22 16:00:00;2007-09-22;16:00;31;3.9
2007-09-22 17:00:00;2007-09-22;17:00;805;4.3
2007-09-22 18:00:00;2007-09-22;18:00;2115;4.9
2007-09-22 19:00:00;2007-09-22;19:00;3102;4.7
2007-09-22 20:00:00;2007-09-22;20:00;2950;5.6
2007-09-22 21:00:00;2007-09-22;21:00;4394;4.9
2007-09-22 22:00:00;2007-09-22;22:00;5804;8
2007-09-22 23:00:00;2007-09-22;23:00;6695;6.8
2007-09-23 00:00:00;2007-09-23;00:00;6664;6.2
2007-09-23 01:00:00;2007-09-23;01:00;6855;5.1
2007-09-23 02:00:00;2007-09-23;02:00;4508;4.6
2007-09-23 03:00:00;2007-09-23;03:00;4109;4.1
2007-09-23 04:00:00;2007-09-23;04:00;3630;3.7
2007-09-23 05:00:00;2007-09-23;05:00;4039;5
2007-09-23 06:00:00;2007-09-23;06:00;3441;4.4
2007-09-23 07:00:00;2007-09-23;07:00;3986;3.4
2007-09-23 08:00:00;2007-09-23;08:00;2947;3.6
2007-09-23 09:00:00;2007-09-23;09:00;1986;5.9
2007-09-23 10:00:00;2007-09-23;10:00;2574;5.6
2007-09-23 11:00:00;2007-09-23;11:00;1640;5.2
2007-09-23 12:00:00;2007-09-23;12:00;932;3.1
2007-09-23 13:00:00;2007-09-23;13:00;6;2.7
2007-09-23 14:00:00;2007-09-23;14:00;3;2.9
2007-09-23 15:00:00;2007-09-23;15:00;5;3.3
2007-09-23 16:00:00;2007-09-23;16:00;17;2.9
2007-09-23 17:00:00;2007-09-23;17:00;401;5
2007-09-23 18:00:00;2007-09-23;18:00;1816;4.2
2007-09-23 19:00:00;2007-09-23;19:00;1975;4.8
2007-09-23 20:00:00;2007-09-23;20:00;3052;7.3
2007-09-23 21:00:00;2007-09-23;21:00;6892;5
2007-09-23 22:00:00;2007-09-23;22:00;6161;5.9
2007-09-23 23:00:00;2007-09-23;23:00;4132;5.8
2007-09-24 00:00:00;2007-09-24;00:00;849;6.4
2007-09-24 01:00:00;2007-09-24;01:00;2682;8.3
2007-09-24 02:00:00;2007-09-24;02:00;2007;5.5
2007-09-24 03:00:00;2007-09-24;03:00;1593;5
2007-09-24 04:00:00;2007-09-24;04:00;917;5.4
2007-09-24 05:00:00;2007-09-24;05:00;877;4.9
2007-09-24 06:00:00;2007-09-24;06:00;1534;4.1
2007-09-24 07:00:00;2007-09-24;07:00;62;2.7
2007-09-24 08:00:00;2007-09-24;08:00;0;2.4
2007-09-24 09:00:00;2007-09-24;09:00;5;2.4
2007-09-24 10:00:00;2007-09-24;10:00;0;2
2007-09-24 11:00:00;2007-09-24;11:00;0;2.8
2007-09-24 12:00:00;2007-09-24;12:00;280;5.1
2007-09-24 13:00:00;2007-09-24;13:00;2062;4.2
2007-09-24 14:00:00;2007-09-24;14:00;2563;4.6
2007-09-24 15:00:00;2007-09-24;15:00;5135;6
2007-09-24 16:00:00;2007-09-24;16:00;8591;6.3
2007-09-24 17:00:00;2007-09-24;17:00;7680;4.4
2007-09-24 18:00:00;2007-09-24;18:00;5654;5.7
2007-09-24 19:00:00;2007-09-24;19:00;8966;6.4
2007-09-24 20:00:00;2007-09-24;20:00;11168;5.4
2007-09-24 21:00:00;2007-09-24;21:00;12185;7.1
2007-09-24 22:00:00;2007-09-24;22:00;16140;8.9
2007-09-24 23:00:00;2007-09-24;23:00;18096;8.6
2007-09-25 00:00:00;2007-09-25;00:00;17432;9.4
2007-09-25 01:00:00;2007-09-25;01:00;19335;8.8
2007-09-25 02:00:00;2007-09-25;02:00;12078;7.9
2007-09-25 03:00:00;2007-09-25;03:00;15337;8.4
2007-09-25 04:00:00;2007-09-25;04:00;18784;7.7
2007-09-25 05:00:00;2007-09-25;05:00;18549;8.1
2007-09-25 06:00:00;2007-09-25;06:00;17831;8.3
2007-09-25 07:00:00;2007-09-25;07:00;18523;8.3
2007-09-25 08:00:00;2007-09-25;08:00;19650;9.2
2007-09-25 09:00:00;2007-09-25;09:00;20446;8.2
2007-09-25 10:00:00;2007-09-25;10:00;16886;7.8
2007-09-25 11:00:00;2007-09-25;11:00;13707;6.7
2007-09-25 12:00:00;2007-09-25;12:00;13660;6.7
2007-09-25 13:00:00;2007-09-25;13:00;18789;7.3
2007-09-25 14:00:00;2007-09-25;14:00;17117;7
2007-09-25 15:00:00;2007-09-25;15:00;16894;7.9
2007-09-25 16:00:00;2007-09-25;16:00;21877;9.3
2007-09-25 17:00:00;2007-09-25;17:00;23031;7.5
2007-09-25 18:00:00;2007-09-25;18:00;22218;8.4
2007-09-25 19:00:00;2007-09-25;19:00;23657;6.7
2007-09-25 20:00:00;2007-09-25;20:00;22712;7.4
2007-09-25 21:00:00;2007-09-25;21:00;19466;7.7
2007-09-25 22:00:00;2007-09-25;22:00;22877;8.9
2007-09-25 23:00:00;2007-09-25;23:00;25635;8.5
2007-09-26 00:00:00;2007-09-26;00:00;26204;8.8
2007-09-26 01:00:00;2007-09-26;01:00;27404;9.4
2007-09-26 02:00:00;2007-09-26;02:00;27984;8.7
2007-09-26 03:00:00;2007-09-26;03:00;27380;6.9
2007-09-26 04:00:00;2007-09-26;04:00;24731;6.6
2007-09-26 05:00:00;2007-09-26;05:00;26472;6.7
2007-09-26 06:00:00;2007-09-26;06:00;25939;8.2
2007-09-26 07:00:00;2007-09-26;07:00;28575;8.7
2007-09-26 08:00:00;2007-09-26;08:00;27651;8.9
2007-09-26 09:00:00;2007-09-26;09:00;29153;10
2007-09-26 10:00:00;2007-09-26;10:00;28727;10.1
2007-09-26 11:00:00;2007-09-26;11:00;27436;9.5
2007-09-26 12:00:00;2007-09-26;12:00;29166;9.6
2007-09-26 13:00:00;2007-09-26;13:00;26585;11
2007-09-26 14:00:00;2007-09-26;14:00;21555;7.3
2007-09-26 15:00:00;2007-09-26;15:00;18924;8.8
2007-09-26 16:00:00;2007-09-26;16:00;18395;6.6
2007-09-26 17:00:00;2007-09-26;17:00;18926;8.3
2007-09-26 18:00:00;2007-09-26;18:00;20672;7.3
2007-09-26 19:00:00;2007-09-26;19:00;22649;8.4
2007-09-26 20:00:00;2007-09-26;20:00;28771;8.2
2007-09-26 21:00:00;2007-09-26;21:00;28196;12.7
2007-09-26 22:00:00;2007-09-26;22:00;29431;10
2007-09-26 23:00:00;2007-09-26;23:00;26737;11.8
2007-09-27 00:00:00;2007-09-27;00:00;29830;11.2
2007-09-27 01:00:00;2007-09-27;01:00;27873;12.1
2007-09-27 02:00:00;2007-09-27;02:00;28197;9.9
2007-09-27 03:00:00;2007-09-27;03:00;30790;11.4
2007-09-27 04:00:00;2007-09-27;04:00;32595;14.3
2007-09-27 05:00:00;2007-09-27;05:00;32974;12.9
2007-09-27 06:00:00;2007-09-27;06:00;33189;12.9
2007-09-27 07:00:00;2007-09-27;07:00;30407;11.6
2007-09-27 08:00:00;2007-09-27;08:00;27020;11
2007-09-27 09:00:00;2007-09-27;09:00;27424;9.9
2007-09-27 10:00:00;2007-09-27;10:00;27273;11.4
2007-09-27 11:00:00;2007-09-27;11:00;27707;9.8
2007-09-27 12:00:00;2007-09-27;12:00;29485;9.4
2007-09-27 13:00:00;2007-09-27;13:00;28156;11.2
2007-09-27 14:00:00;2007-09-27;14:00;24493;9.9
2007-09-27 15:00:00;2007-09-27;15:00;26726;9.7
2007-09-27 16:00:00;2007-09-27;16:00;24668;10.6
2007-09-27 17:00:00;2007-09-27;17:00;23143;9.1
2007-09-27 18:00:00;2007-09-27;18:00;22327;9.2
2007-09-27 19:00:00;2007-09-27;19:00;19803;7.9
2007-09-27 20:00:00;2007-09-27;20:00;19049;8
2007-09-27 21:00:00;2007-09-27;21:00;16947;9.4
2007-09-27 22:00:00;2007-09-27;22:00;13488;7.9
2007-09-27 23:00:00;2007-09-27;23:00;18155;7.3
2007-09-28 00:00:00;2007-09-28;00:00;18304;7.2
2007-09-28 01:00:00;2007-09-28;01:00;16565;7.4
2007-09-28 02:00:00;2007-09-28;02:00;13548;7.3
2007-09-28 03:00:00;2007-09-28;03:00;14698;9.4
2007-09-28 04:00:00;2007-09-28;04:00;12906;8.4
2007-09-28 05:00:00;2007-09-28;05:00;8608;7.6
2007-09-28 06:00:00;2007-09-28;06:00;5992;6.9
2007-09-28 07:00:00;2007-09-28;07:00;4215;5.9
2007-09-28 08:00:00;2007-09-28;08:00;2867;5.6
2007-09-28 09:00:00;2007-09-28;09:00;2605;5.7
2007-09-28 10:00:00;2007-09-28;10:00;2013;5.4
2007-09-28 11:00:00;2007-09-28;11:00;616;5.1
2007-09-28 12:00:00;2007-09-28;12:00;92;2.6
2007-09-28 13:00:00;2007-09-28;13:00;0;3.5
2007-09-28 14:00:00;2007-09-28;14:00;467;4
2007-09-28 15:00:00;2007-09-28;15:00;1641;4.4
2007-09-28 16:00:00;2007-09-28;16:00;3574;4.7
2007-09-28 17:00:00;2007-09-28;17:00;4180;5
2007-09-28 18:00:00;2007-09-28;18:00;4713;5.8
2007-09-28 19:00:00;2007-09-28;19:00;4715;4.1
2007-09-28 20:00:00;2007-09-28;20:00;2812;4.8
2007-09-28 21:00:00;2007-09-28;21:00;3323;4.4
2007-09-28 22:00:00;2007-09-28;22:00;4266;4.6
2007-09-28 23:00:00;2007-09-28;23:00;3063;5
2007-09-29 00:00:00;2007-09-29;00:00;9987;6.3
2007-09-29 01:00:00;2007-09-29;01:00;9149;8.1
2007-09-29 02:00:00;2007-09-29;02:00;18541;11.6
2007-09-29 03:00:00;2007-09-29;03:00;23421;10.8
2007-09-29 04:00:00;2007-09-29;04:00;23355;10
2007-09-29 05:00:00;2007-09-29;05:00;24576;9.1
2007-09-29 06:00:00;2007-09-29;06:00;28557;12.2
2007-09-29 07:00:00;2007-09-29;07:00;35292;11.7
2007-09-29 08:00:00;2007-09-29;08:00;33984;11.5
2007-09-29 09:00:00;2007-09-29;09:00;28991;9.2
2007-09-29 10:00:00;2007-09-29;10:00;30578;8.7
2007-09-29 11:00:00;2007-09-29;11:00;31156;11.1
2007-09-29 12:00:00;2007-09-29;12:00;24398;10
2007-09-29 13:00:00;2007-09-29;13:00;17950;8.3
2007-09-29 14:00:00;2007-09-29;14:00;15457;8.4
2007-09-29 15:00:00;2007-09-29;15:00;17999;10.3
2007-09-29 16:00:00;2007-09-29;16:00;25410;9.9
2007-09-29 17:00:00;2007-09-29;17:00;25981;9.9
2007-09-29 18:00:00;2007-09-29;18:00;26071;10.3
2007-09-29 19:00:00;2007-09-29;19:00;28453;10.8
2007-09-29 20:00:00;2007-09-29;20:00;32601;12.6
2007-09-29 21:00:00;2007-09-29;21:00;32647;11.2
2007-09-29 22:00:00;2007-09-29;22:00;29591;9.4
2007-09-29 23:00:00;2007-09-29;23:00;24766;11
2007-09-30 00:00:00;2007-09-30;00:00;23814;9.8
2007-09-30 01:00:00;2007-09-30;01:00;22364;9.5
2007-09-30 02:00:00;2007-09-30;02:00;24907;9.9
2007-09-30 03:00:00;2007-09-30;03:00;26958;13.8
2007-09-30 04:00:00;2007-09-30;04:00;34245;14.5
2007-09-30 05:00:00;2007-09-30;05:00;37036;11
2007-09-30 06:00:00;2007-09-30;06:00;35506;13.9
2007-09-30 07:00:00;2007-09-30;07:00;36326;12.8
2007-09-30 08:00:00;2007-09-30;08:00;28399;7.8
2007-09-30 09:00:00;2007-09-30;09:00;23750;6.1
2007-09-30 10:00:00;2007-09-30;10:00;16721;7.8
2007-09-30 11:00:00;2007-09-30;11:00;5963;5.8
2007-09-30 12:00:00;2007-09-30;12:00;15961;8.2
2007-09-30 13:00:00;2007-09-30;13:00;23253;9.5
2007-09-30 14:00:00;2007-09-30;14:00;29168;12.2
2007-09-30 15:00:00;2007-09-30;15:00;32802;10.5
2007-09-30 16:00:00;2007-09-30;16:00;33164;11.8
2007-09-30 17:00:00;2007-09-30;17:00;33462;11.5
2007-09-30 18:00:00;2007-09-30;18:00;33683;11.7
2007-09-30 19:00:00;2007-09-30;19:00;35553;12
2007-09-30 20:00:00;2007-09-30;20:00;33183;9.4
2007-09-30 21:00:00;2007-09-30;21:00;33943;10.2
2007-09-30 22:00:00;2007-09-30;22:00;32745;9.9
2007-09-30 23:00:00;2007-09-30;23:00;33208;13.5
2007-10-01 00:00:00;2007-10-01;00:00;34195;10.7
2007-10-01 01:00:00;2007-10-01;01:00;33151;11.7
2007-10-01 02:00:00;2007-10-01;02:00;26412;9.9
2007-10-01 03:00:00;2007-10-01;03:00;21070;10.1
2007-10-01 04:00:00;2007-10-01;04:00;22432;7.8
2007-10-01 05:00:00;2007-10-01;05:00;26468;10.3
2007-10-01 06:00:00;2007-10-01;06:00;21862;9.5
2007-10-01 07:00:00;2007-10-01;07:00;22901;10
2007-10-01 08:00:00;2007-10-01;08:00;17319;9.1
2007-10-01 09:00:00;2007-10-01;09:00;17003;10
2007-10-01 10:00:00;2007-10-01;10:00;14261;10.2
2007-10-01 11:00:00;2007-10-01;11:00;11126;9.7
2007-10-01 12:00:00;2007-10-01;12:00;14915;9.2
2007-10-01 13:00:00;2007-10-01;13:00;19829;8.6
2007-10-01 14:00:00;2007-10-01;14:00;20642;10.3
2007-10-01 15:00:00;2007-10-01;15:00;28969;11.5
2007-10-01 16:00:00;2007-10-01;16:00;31906;11
2007-10-01 17:00:00;2007-10-01;17:00;29586;10
2007-10-01 18:00:00;2007-10-01;18:00;22823;8.1
2007-10-01 19:00:00;2007-10-01;19:00;15317;6.2
2007-10-01 20:00:00;2007-10-01;20:00;13296;6.6
2007-10-01 21:00:00;2007-10-01;21:00;8506;5.3
2007-10-01 22:00:00;2007-10-01;22:00;11208;7.5
2007-10-01 23:00:00;2007-10-01;23:00;10251;6.7
2007-10-02 00:00:00;2007-10-02;00:00;3025;5.1
2007-10-02 01:00:00;2007-10-02;01:00;5234;5.6
2007-10-02 02:00:00;2007-10-02;02:00;1097;3.4
2007-10-02 03:00:00;2007-10-02;03:00;638;3.1
2007-10-02 04:00:00;2007-10-02;04:00;432;5.2
2007-10-02 05:00:00;2007-10-02;05:00;3162;6.5
2007-10-02 06:00:00;2007-10-02;06:00;4404;6.3
2007-10-02 07:00:00;2007-10-02;07:00;2370;4.5
2007-10-02 08:00:00;2007-10-02;08:00;1431;5.2
2007-10-02 09:00:00;2007-10-02;09:00;2558;6
2007-10-02 10:00:00;2007-10-02;10:00;1221;4.9
2007-10-02 11:00:00;2007-10-02;11:00;1230;3.2
2007-10-02 12:00:00;2007-10-02;12:00;231;2.5
2007-10-02 13:00:00;2007-10-02;13:00;16;2.4
2007-10-02 14:00:00;2007-10-02;14:00;20;2.3
2007-10-02 15:00:00;2007-10-02;15:00;184;2
2007-10-02 16:00:00;2007-10-02;16:00;0;1.9
2007-10-02 17:00:00;2007-10-02;17:00;0;1.5
2007-10-02 18:00:00;2007-10-02;18:00;73;3.6
2007-10-02 19:00:00;2007-10-02;19:00;2287;5.4
2007-10-02 20:00:00;2007-10-02;20:00;3029;4.3
2007-10-02 21:00:00;2007-10-02;21:00;4711;7.5
2007-10-02 22:00:00;2007-10-02;22:00;8236;6.4
2007-10-02 23:00:00;2007-10-02;23:00;7820;7.6
2007-10-03 00:00:00;2007-10-03;00:00;5613;9.2
2007-10-03 01:00:00;2007-10-03;01:00;10872;9.7
2007-10-03 02:00:00;2007-10-03;02:00;9011;7
2007-10-03 03:00:00;2007-10-03;03:00;5035;5.5
2007-10-03 04:00:00;2007-10-03;04:00;7997;4.2
2007-10-03 05:00:00;2007-10-03;05:00;4121;5.8
2007-10-03 06:00:00;2007-10-03;06:00;5380;5.5
2007-10-03 07:00:00;2007-10-03;07:00;9136;7.4
2007-10-03 08:00:00;2007-10-03;08:00;8150;8.1
2007-10-03 09:00:00;2007-10-03;09:00;10182;7
2007-10-03 10:00:00;2007-10-03;10:00;6387;6.9
2007-10-03 11:00:00;2007-10-03;11:00;7468;9.3
2007-10-03 12:00:00;2007-10-03;12:00;9016;5.9
2007-10-03 13:00:00;2007-10-03;13:00;6165;7.1
2007-10-03 14:00:00;2007-10-03;14:00;7959;7.4
2007-10-03 15:00:00;2007-10-03;15:00;9114;6.9
2007-10-03 16:00:00;2007-10-03;16:00;13094;6.5
2007-10-03 17:00:00;2007-10-03;17:00;11298;6.2
2007-10-03 18:00:00;2007-10-03;18:00;15687;6.9
2007-10-03 19:00:00;2007-10-03;19:00;16542;6.8
2007-10-03 20:00:00;2007-10-03;20:00;18554;7.6
2007-10-03 21:00:00;2007-10-03;21:00;13689;7.8
2007-10-03 22:00:00;2007-10-03;22:00;19641;9.9
2007-10-03 23:00:00;2007-10-03;23:00;25348;11.3
2007-10-04 00:00:00;2007-10-04;00:00;27629;10.9
2007-10-04 01:00:00;2007-10-04;01:00;24171;7.8
2007-10-04 02:00:00;2007-10-04;02:00;12512;6.2
2007-10-04 03:00:00;2007-10-04;03:00;4636;5.5
2007-10-04 04:00:00;2007-10-04;04:00;4860;7.6
2007-10-04 05:00:00;2007-10-04;05:00;4298;9
2007-10-04 06:00:00;2007-10-04;06:00;6846;8.4
2007-10-04 07:00:00;2007-10-04;07:00;8106;6.1
2007-10-04 08:00:00;2007-10-04;08:00;4498;4.8
2007-10-04 09:00:00;2007-10-04;09:00;2386;4
2007-10-04 10:00:00;2007-10-04;10:00;1351;3.2
2007-10-04 11:00:00;2007-10-04;11:00;1456;4.7
2007-10-04 12:00:00;2007-10-04;12:00;2540;3.9
2007-10-04 13:00:00;2007-10-04;13:00;383;3.8
2007-10-04 14:00:00;2007-10-04;14:00;110;2.8
2007-10-04 15:00:00;2007-10-04;15:00;3;2.8
2007-10-04 16:00:00;2007-10-04;16:00;175;3.3
2007-10-04 17:00:00;2007-10-04;17:00;189;2
2007-10-04 18:00:00;2007-10-04;18:00;290;4.4
2007-10-04 19:00:00;2007-10-04;19:00;137;3.9
2007-10-04 20:00:00;2007-10-04;20:00;1;2.8
2007-10-04 21:00:00;2007-10-04;21:00;0;1.5
2007-10-04 22:00:00;2007-10-04;22:00;0;2.3
2007-10-04 23:00:00;2007-10-04;23:00;0;2.5
2007-10-05 00:00:00;2007-10-05;00:00;0;3.3
2007-10-05 01:00:00;2007-10-05;01:00;0;1.6
2007-10-05 02:00:00;2007-10-05;02:00;0;3.3
2007-10-05 03:00:00;2007-10-05;03:00;108;3.6
2007-10-05 04:00:00;2007-10-05;04:00;0;2.4
2007-10-05 05:00:00;2007-10-05;05:00;0;2.9
2007-10-05 06:00:00;2007-10-05;06:00;0;2.9
2007-10-05 07:00:00;2007-10-05;07:00;5;2.8
2007-10-05 08:00:00;2007-10-05;08:00;140;3.3
2007-10-05 09:00:00;2007-10-05;09:00;6;3.1
2007-10-05 10:00:00;2007-10-05;10:00;0;2.6
2007-10-05 11:00:00;2007-10-05;11:00;0;2
2007-10-05 12:00:00;2007-10-05;12:00;0;2.2
2007-10-05 13:00:00;2007-10-05;13:00;18;4
2007-10-05 14:00:00;2007-10-05;14:00;377;2.6
2007-10-05 15:00:00;2007-10-05;15:00;1113;4.5
2007-10-05 16:00:00;2007-10-05;16:00;3319;4.8
2007-10-05 17:00:00;2007-10-05;17:00;2106;3.6
2007-10-05 18:00:00;2007-10-05;18:00;709;4.2
2007-10-05 19:00:00;2007-10-05;19:00;598;3.3
2007-10-05 20:00:00;2007-10-05;20:00;642;3
2007-10-05 21:00:00;2007-10-05;21:00;245;1.9
2007-10-05 22:00:00;2007-10-05;22:00;0;2.6
2007-10-05 23:00:00;2007-10-05;23:00;0;3.5
2007-10-06 00:00:00;2007-10-06;00:00;317;4.2
2007-10-06 01:00:00;2007-10-06;01:00;1407;4.5
2007-10-06 02:00:00;2007-10-06;02:00;868;2.8
2007-10-06 03:00:00;2007-10-06;03:00;151;3.3
2007-10-06 04:00:00;2007-10-06;04:00;853;4.2
2007-10-06 05:00:00;2007-10-06;05:00;1545;4
2007-10-06 06:00:00;2007-10-06;06:00;762;2.7
2007-10-06 07:00:00;2007-10-06;07:00;252;3.2
2007-10-06 08:00:00;2007-10-06;08:00;1873;4.1
2007-10-06 09:00:00;2007-10-06;09:00;2827;3.6
2007-10-06 10:00:00;2007-10-06;10:00;831;3
2007-10-06 11:00:00;2007-10-06;11:00;711;3.4
2007-10-06 12:00:00;2007-10-06;12:00;804;3.1
2007-10-06 13:00:00;2007-10-06;13:00;413;3.2
2007-10-06 14:00:00;2007-10-06;14:00;58;3.2
2007-10-06 15:00:00;2007-10-06;15:00;177;3
2007-10-06 16:00:00;2007-10-06;16:00;364;3.6
2007-10-06 17:00:00;2007-10-06;17:00;873;3.8
2007-10-06 18:00:00;2007-10-06;18:00;959;3.2
2007-10-06 19:00:00;2007-10-06;19:00;190;2.1
2007-10-06 20:00:00;2007-10-06;20:00;0;1.8
2007-10-06 21:00:00;2007-10-06;21:00;0;1.3
2007-10-06 22:00:00;2007-10-06;22:00;0;1.7
2007-10-06 23:00:00;2007-10-06;23:00;0;3.7
2007-10-07 00:00:00;2007-10-07;00:00;414;3.4
2007-10-07 01:00:00;2007-10-07;01:00;237;3.2
2007-10-07 02:00:00;2007-10-07;02:00;62;3.7
2007-10-07 03:00:00;2007-10-07;03:00;34;3.8
2007-10-07 04:00:00;2007-10-07;04:00;1;2.2
2007-10-07 05:00:00;2007-10-07;05:00;0;2
2007-10-07 06:00:00;2007-10-07;06:00;0;1.8
2007-10-07 07:00:00;2007-10-07;07:00;0;1.6
2007-10-07 08:00:00;2007-10-07;08:00;0;0.6
2007-10-07 09:00:00;2007-10-07;09:00;0;NA
